geometry,count,time
"POLYGON ((41.99667024666667 -24.00120960000001, 43.10366253333333 -24.00120960000001, 43.10366253333333 -21.60199044000001, 41.99667024666667 -21.60199044000001, 41.99667024666667 -24.00120960000001))",122,2022-12-30T07:40:21.000Z
"POLYGON ((41.99667024666667 -21.60199044000001, 43.10366253333333 -21.60199044000001, 43.10366253333333 -19.20277128000001, 41.99667024666667 -19.20277128000001, 41.99667024666667 -21.60199044000001))",31,2022-12-30T07:39:53.000Z
"POLYGON ((41.99667024666667 -16.80355212000001, 43.10366253333333 -16.80355212000001, 43.10366253333333 -14.40433296, 41.99667024666667 -14.40433296, 41.99667024666667 -16.80355212000001))",85,2022-12-23T18:53:01.000Z
"POLYGON ((41.99667024666667 -14.40433296, 43.10366253333333 -14.40433296, 43.10366253333333 -12.0051138, 41.99667024666667 -12.0051138, 41.99667024666667 -14.40433296))",233,2022-12-30T18:45:02.000Z
"POLYGON ((41.99667024666667 -12.0051138, 43.10366253333333 -12.0051138, 43.10366253333333 -9.605894640000002, 41.99667024666667 -9.605894640000002, 41.99667024666667 -12.0051138))",296,2022-12-31T06:42:42.000Z
"POLYGON ((41.99667024666667 -9.605894640000002, 43.10366253333333 -9.605894640000002, 43.10366253333333 -7.206675480000001, 41.99667024666667 -7.206675480000001, 41.99667024666667 -9.605894640000002))",354,2022-12-31T06:42:42.000Z
"POLYGON ((41.99667024666667 -7.206675480000001, 43.10366253333333 -7.206675480000001, 43.10366253333333 -4.80745632, 41.99667024666667 -4.80745632, 41.99667024666667 -7.206675480000001))",326,2022-12-31T06:42:17.000Z
"POLYGON ((41.99667024666667 -4.80745632, 43.10366253333333 -4.80745632, 43.10366253333333 -2.408237159999999, 41.99667024666667 -2.408237159999999, 41.99667024666667 -4.80745632))",302,2022-12-29T18:04:06.000Z
"POLYGON ((41.99667024666667 -2.408237159999999, 43.10366253333333 -2.408237159999999, 43.10366253333333 -0.00901800000002595, 41.99667024666667 -0.00901800000002595, 41.99667024666667 -2.408237159999999))",304,2022-12-30T06:01:37.000Z
"POLYGON ((41.99667024666667 -0.00901800000002595, 43.10366253333333 -0.00901800000002595, 43.10366253333333 2.390201159999975, 41.99667024666667 2.390201159999975, 41.99667024666667 -0.00901800000002595))",358,2022-12-31T17:47:36.000Z
"POLYGON ((41.99667024666667 2.390201159999975, 43.10366253333333 2.390201159999975, 43.10366253333333 4.789420319999977, 41.99667024666667 4.789420319999977, 41.99667024666667 2.390201159999975))",328,2022-12-31T17:47:36.000Z
"POLYGON ((41.99667024666667 4.789420319999977, 43.10366253333333 4.789420319999977, 43.10366253333333 7.188639479999978, 41.99667024666667 7.188639479999978, 41.99667024666667 4.789420319999977))",329,2022-12-28T17:22:55.000Z
"POLYGON ((41.99667024666667 7.188639479999978, 43.10366253333333 7.188639479999978, 43.10366253333333 9.587858639999979, 41.99667024666667 9.587858639999979, 41.99667024666667 7.188639479999978))",358,2022-12-28T17:22:55.000Z
"POLYGON ((41.99667024666667 9.587858639999979, 43.10366253333333 9.587858639999979, 43.10366253333333 11.98707779999998, 41.99667024666667 11.98707779999998, 41.99667024666667 9.587858639999979))",296,2022-12-30T17:06:28.000Z
"POLYGON ((41.99667024666667 11.98707779999998, 43.10366253333333 11.98707779999998, 43.10366253333333 14.38629695999998, 41.99667024666667 14.38629695999998, 41.99667024666667 11.98707779999998))",262,2022-12-31T05:03:50.000Z
"POLYGON ((41.99667024666667 14.38629695999998, 43.10366253333333 14.38629695999998, 43.10366253333333 16.78551611999998, 41.99667024666667 16.78551611999998, 41.99667024666667 14.38629695999998))",351,2022-12-31T05:03:50.000Z
"POLYGON ((41.99667024666667 16.78551611999998, 43.10366253333333 16.78551611999998, 43.10366253333333 19.18473527999998, 41.99667024666667 19.18473527999998, 41.99667024666667 16.78551611999998))",354,2022-12-31T05:03:50.000Z
"POLYGON ((41.99667024666667 19.18473527999998, 43.10366253333333 19.18473527999998, 43.10366253333333 21.58395443999999, 41.99667024666667 21.58395443999999, 41.99667024666667 19.18473527999998))",358,2022-12-29T16:25:19.000Z
"POLYGON ((41.99667024666667 21.58395443999999, 43.10366253333333 21.58395443999999, 43.10366253333333 23.98317359999999, 41.99667024666667 23.98317359999999, 41.99667024666667 21.58395443999999))",331,2022-12-29T16:25:19.000Z
"POLYGON ((41.99667024666667 23.98317359999999, 43.10366253333333 23.98317359999999, 43.10366253333333 26.38239275999999, 41.99667024666667 26.38239275999999, 41.99667024666667 23.98317359999999))",302,2022-12-31T16:08:57.000Z
"POLYGON ((41.99667024666667 26.38239275999999, 43.10366253333333 26.38239275999999, 43.10366253333333 28.78161191999999, 41.99667024666667 28.78161191999999, 41.99667024666667 26.38239275999999))",296,2022-12-31T16:08:57.000Z
"POLYGON ((41.99667024666667 28.78161191999999, 43.10366253333333 28.78161191999999, 43.10366253333333 31.18083107999999, 41.99667024666667 31.18083107999999, 41.99667024666667 28.78161191999999))",321,2022-12-28T15:44:16.000Z
"POLYGON ((41.99667024666667 31.18083107999999, 43.10366253333333 31.18083107999999, 43.10366253333333 33.58005023999999, 41.99667024666667 33.58005023999999, 41.99667024666667 31.18083107999999))",349,2022-12-28T15:44:16.000Z
"POLYGON ((41.99667024666667 33.58005023999999, 43.10366253333333 33.58005023999999, 43.10366253333333 35.97926939999999, 41.99667024666667 35.97926939999999, 41.99667024666667 33.58005023999999))",356,2022-12-30T15:27:49.000Z
"POLYGON ((41.99667024666667 35.97926939999999, 43.10366253333333 35.97926939999999, 43.10366253333333 38.37848855999999, 41.99667024666667 38.37848855999999, 41.99667024666667 35.97926939999999))",327,2022-12-30T15:27:49.000Z
"POLYGON ((41.99667024666667 38.37848855999999, 43.10366253333333 38.37848855999999, 43.10366253333333 40.77770772, 41.99667024666667 40.77770772, 41.99667024666667 38.37848855999999))",301,2022-12-31T03:25:03.000Z
"POLYGON ((41.99667024666667 40.77770772, 43.10366253333333 40.77770772, 43.10366253333333 43.17692688, 41.99667024666667 43.17692688, 41.99667024666667 40.77770772))",263,2022-12-31T03:25:03.000Z
"POLYGON ((41.99667024666667 43.17692688, 43.10366253333333 43.17692688, 43.10366253333333 45.57614604, 41.99667024666667 45.57614604, 41.99667024666667 43.17692688))",325,2022-12-29T14:46:28.000Z
"POLYGON ((41.99667024666667 45.57614604, 43.10366253333333 45.57614604, 43.10366253333333 47.9753652, 41.99667024666667 47.9753652, 41.99667024666667 45.57614604))",362,2022-12-29T14:46:28.000Z
"POLYGON ((41.99667024666667 47.9753652, 43.10366253333333 47.9753652, 43.10366253333333 50.37458436, 41.99667024666667 50.37458436, 41.99667024666667 47.9753652))",321,2022-12-31T14:30:08.000Z
"POLYGON ((41.99667024666667 50.37458436, 43.10366253333333 50.37458436, 43.10366253333333 52.77380351999997, 41.99667024666667 52.77380351999997, 41.99667024666667 50.37458436))",312,2022-12-31T14:30:08.000Z
"POLYGON ((41.99667024666667 52.77380351999997, 43.10366253333333 52.77380351999997, 43.10366253333333 55.17302267999997, 41.99667024666667 55.17302267999997, 41.99667024666667 52.77380351999997))",284,2022-12-31T14:30:08.000Z
"POLYGON ((41.99667024666667 55.17302267999997, 43.10366253333333 55.17302267999997, 43.10366253333333 57.57224183999998, 41.99667024666667 57.57224183999998, 41.99667024666667 55.17302267999997))",251,2022-12-28T14:05:14.000Z
"POLYGON ((41.99667024666667 57.57224183999998, 43.10366253333333 57.57224183999998, 43.10366253333333 59.97146099999998, 41.99667024666667 59.97146099999998, 41.99667024666667 57.57224183999998))",315,2022-12-30T13:48:56.000Z
"POLYGON ((41.99667024666667 59.97146099999998, 43.10366253333333 59.97146099999998, 43.10366253333333 62.37068015999998, 41.99667024666667 62.37068015999998, 41.99667024666667 59.97146099999998))",354,2022-12-30T13:48:56.000Z
"POLYGON ((41.99667024666667 62.37068015999998, 43.10366253333333 62.37068015999998, 43.10366253333333 64.76989931999998, 41.99667024666667 64.76989931999998, 41.99667024666667 62.37068015999998))",348,2022-12-31T01:46:19.000Z
"POLYGON ((41.99667024666667 64.76989931999998, 43.10366253333333 64.76989931999998, 43.10366253333333 67.16911847999998, 41.99667024666667 67.16911847999998, 41.99667024666667 64.76989931999998))",313,2022-12-31T01:46:19.000Z
"POLYGON ((41.99667024666667 67.16911847999998, 43.10366253333333 67.16911847999998, 43.10366253333333 69.56833763999998, 41.99667024666667 69.56833763999998, 41.99667024666667 67.16911847999998))",292,2022-12-27T13:24:22.000Z
"POLYGON ((41.99667024666667 69.56833763999998, 43.10366253333333 69.56833763999998, 43.10366253333333 71.96755679999998, 41.99667024666667 71.96755679999998, 41.99667024666667 69.56833763999998))",270,2022-12-29T13:07:44.000Z
"POLYGON ((41.99667024666667 71.96755679999998, 43.10366253333333 71.96755679999998, 43.10366253333333 74.36677595999998, 41.99667024666667 74.36677595999998, 41.99667024666667 71.96755679999998))",330,2022-12-31T12:51:20.000Z
"POLYGON ((41.99667024666667 74.36677595999998, 43.10366253333333 74.36677595999998, 43.10366253333333 76.76599511999999, 41.99667024666667 76.76599511999999, 41.99667024666667 74.36677595999998))",320,2022-12-31T12:51:20.000Z
"POLYGON ((41.99667024666667 76.76599511999999, 43.10366253333333 76.76599511999999, 43.10366253333333 79.16521427999996, 41.99667024666667 79.16521427999996, 41.99667024666667 76.76599511999999))",258,2022-12-31T12:51:20.000Z
"POLYGON ((41.99667024666667 79.16521427999996, 43.10366253333333 79.16521427999996, 43.10366253333333 81.56443343999999, 41.99667024666667 81.56443343999999, 41.99667024666667 79.16521427999996))",188,2022-12-28T12:26:42.000Z
"POLYGON ((41.99667024666667 81.56443343999999, 43.10366253333333 81.56443343999999, 43.10366253333333 83.96365259999996, 41.99667024666667 83.96365259999996, 41.99667024666667 81.56443343999999))",178,2022-12-28T12:26:42.000Z
"POLYGON ((41.99667024666667 83.96365259999996, 43.10366253333333 83.96365259999996, 43.10366253333333 86.36287175999999, 41.99667024666667 86.36287175999999, 41.99667024666667 83.96365259999996))",122,2022-12-30T12:10:03.000Z
"POLYGON ((41.99667024666667 86.36287175999999, 43.10366253333333 86.36287175999999, 43.10366253333333 88.76209091999996, 41.99667024666667 88.76209091999996, 41.99667024666667 86.36287175999999))",144,2022-12-30T12:10:03.000Z
"POLYGON ((41.99667024666667 88.76209091999996, 43.10366253333333 88.76209091999996, 43.10366253333333 91.16131007999999, 41.99667024666667 91.16131007999999, 41.99667024666667 88.76209091999996))",216,2022-12-27T11:45:27.000Z
"POLYGON ((41.99667024666667 91.16131007999999, 43.10366253333333 91.16131007999999, 43.10366253333333 93.56052923999997, 41.99667024666667 93.56052923999997, 41.99667024666667 91.16131007999999))",262,2022-12-27T11:45:27.000Z
"POLYGON ((41.99667024666667 93.56052923999997, 43.10366253333333 93.56052923999997, 43.10366253333333 95.9597484, 41.99667024666667 95.9597484, 41.99667024666667 93.56052923999997))",258,2022-12-27T23:43:09.000Z
"POLYGON ((41.99667024666667 95.9597484, 43.10366253333333 95.9597484, 43.10366253333333 98.35896755999997, 41.99667024666667 98.35896755999997, 41.99667024666667 95.9597484))",190,2022-12-27T23:43:09.000Z
"POLYGON ((41.99667024666667 98.35896755999997, 43.10366253333333 98.35896755999997, 43.10366253333333 100.75818672, 41.99667024666667 100.75818672, 41.99667024666667 98.35896755999997))",145,2022-12-31T11:12:20.000Z
"POLYGON ((41.99667024666667 100.75818672, 43.10366253333333 100.75818672, 43.10366253333333 103.15740588, 41.99667024666667 103.15740588, 41.99667024666667 100.75818672))",133,2022-12-31T23:10:04.000Z
"POLYGON ((41.99667024666667 103.15740588, 43.10366253333333 103.15740588, 43.10366253333333 105.55662504, 41.99667024666667 105.55662504, 41.99667024666667 103.15740588))",123,2022-12-31T23:10:04.000Z
"POLYGON ((41.99667024666667 105.55662504, 43.10366253333333 105.55662504, 43.10366253333333 107.9558442, 41.99667024666667 107.9558442, 41.99667024666667 105.55662504))",111,2022-12-31T23:10:04.000Z
"POLYGON ((41.99667024666667 107.9558442, 43.10366253333333 107.9558442, 43.10366253333333 110.35506336, 41.99667024666667 110.35506336, 41.99667024666667 107.9558442))",111,2022-12-30T10:31:21.000Z
"POLYGON ((41.99667024666667 110.35506336, 43.10366253333333 110.35506336, 43.10366253333333 112.75428252, 41.99667024666667 112.75428252, 41.99667024666667 110.35506336))",134,2022-12-30T10:31:21.000Z
"POLYGON ((41.99667024666667 112.75428252, 43.10366253333333 112.75428252, 43.10366253333333 115.15350168, 41.99667024666667 115.15350168, 41.99667024666667 112.75428252))",116,2022-12-20T10:14:54.000Z
"POLYGON ((41.99667024666667 115.15350168, 43.10366253333333 115.15350168, 43.10366253333333 117.55272084, 41.99667024666667 117.55272084, 41.99667024666667 115.15350168))",86,2022-12-20T10:14:54.000Z
"POLYGON ((41.99667024666667 117.55272084, 43.10366253333333 117.55272084, 43.10366253333333 119.95194, 41.99667024666667 119.95194, 41.99667024666667 117.55272084))",46,2022-12-22T09:58:01.000Z
"POLYGON ((41.99667024666667 119.95194, 43.10366253333333 119.95194, 43.10366253333333 122.35115916, 41.99667024666667 122.35115916, 41.99667024666667 119.95194))",20,2022-12-22T09:58:01.000Z
"POLYGON ((41.99667024666667 122.35115916, 43.10366253333333 122.35115916, 43.10366253333333 124.75037832, 41.99667024666667 124.75037832, 41.99667024666667 122.35115916))",80,2022-12-29T21:47:47.000Z
"POLYGON ((41.99667024666667 124.75037832, 43.10366253333333 124.75037832, 43.10366253333333 127.14959748, 41.99667024666667 127.14959748, 41.99667024666667 124.75037832))",103,2022-12-29T21:47:47.000Z
"POLYGON ((41.99667024666667 127.14959748, 43.10366253333333 127.14959748, 43.10366253333333 129.54881664, 41.99667024666667 129.54881664, 41.99667024666667 127.14959748))",78,2022-12-21T09:17:38.000Z
"POLYGON ((41.99667024666667 129.54881664, 43.10366253333333 129.54881664, 43.10366253333333 131.9480358, 41.99667024666667 131.9480358, 41.99667024666667 129.54881664))",28,2022-12-21T09:17:10.000Z
"POLYGON ((41.99667024666667 134.34725496, 43.10366253333333 134.34725496, 43.10366253333333 136.74647412, 41.99667024666667 136.74647412, 41.99667024666667 134.34725496))",3,2022-09-11T21:05:54.000Z
"POLYGON ((41.99667024666667 136.74647412, 43.10366253333333 136.74647412, 43.10366253333333 139.14569328, 41.99667024666667 139.14569328, 41.99667024666667 136.74647412))",3,2022-09-11T21:05:54.000Z
"POLYGON ((41.99667024666667 139.14569328, 43.10366253333333 139.14569328, 43.10366253333333 141.54491244, 41.99667024666667 141.54491244, 41.99667024666667 139.14569328))",60,2022-12-25T20:42:11.000Z
"POLYGON ((41.99667024666667 141.54491244, 43.10366253333333 141.54491244, 43.10366253333333 143.9441316, 41.99667024666667 143.9441316, 41.99667024666667 141.54491244))",119,2022-12-27T20:25:18.000Z
"POLYGON ((41.99667024666667 143.9441316, 43.10366253333333 143.9441316, 43.10366253333333 146.34335076, 41.99667024666667 146.34335076, 41.99667024666667 143.9441316))",61,2022-12-27T20:25:18.000Z
"POLYGON ((41.99667024666667 146.34335076, 43.10366253333333 146.34335076, 43.10366253333333 148.74256992, 41.99667024666667 148.74256992, 41.99667024666667 146.34335076))",62,2022-12-27T20:25:18.000Z
"POLYGON ((43.10366253333333 -129.56685264, 44.21065482 -129.56685264, 44.21065482 -127.16763348, 43.10366253333333 -127.16763348, 43.10366253333333 -129.56685264))",54,2022-12-30T02:18:06.000Z
"POLYGON ((43.10366253333333 -127.16763348, 44.21065482 -127.16763348, 44.21065482 -124.76841432, 43.10366253333333 -124.76841432, 43.10366253333333 -127.16763348))",165,2022-12-30T02:18:06.000Z
"POLYGON ((43.10366253333333 -124.76841432, 44.21065482 -124.76841432, 44.21065482 -122.36919516, 43.10366253333333 -122.36919516, 43.10366253333333 -124.76841432))",269,2022-12-30T14:14:48.145Z
"POLYGON ((43.10366253333333 -122.36919516, 44.21065482 -122.36919516, 44.21065482 -119.969976, 43.10366253333333 -119.969976, 43.10366253333333 -122.36919516))",302,2022-12-30T14:14:48.145Z
"POLYGON ((43.10366253333333 -119.969976, 44.21065482 -119.969976, 44.21065482 -117.57075684, 43.10366253333333 -117.57075684, 43.10366253333333 -119.969976))",193,2022-12-27T01:53:12.000Z
"POLYGON ((43.10366253333333 -117.57075684, 44.21065482 -117.57075684, 44.21065482 -115.17153768, 43.10366253333333 -115.17153768, 43.10366253333333 -117.57075684))",176,2022-12-29T01:36:51.000Z
"POLYGON ((43.10366253333333 -115.17153768, 44.21065482 -115.17153768, 44.21065482 -112.77231852, 43.10366253333333 -112.77231852, 43.10366253333333 -115.17153768))",220,2022-12-29T13:33:48.000Z
"POLYGON ((43.10366253333333 -112.77231852, 44.21065482 -112.77231852, 44.21065482 -110.37309936, 43.10366253333333 -110.37309936, 43.10366253333333 -112.77231852))",164,2022-12-29T13:33:48.000Z
"POLYGON ((43.10366253333333 -110.37309936, 44.21065482 -110.37309936, 44.21065482 -107.9738802, 43.10366253333333 -107.9738802, 43.10366253333333 -110.37309936))",162,2022-12-31T13:17:13.000Z
"POLYGON ((43.10366253333333 -107.9738802, 44.21065482 -107.9738802, 44.21065482 -105.57466104, 43.10366253333333 -105.57466104, 43.10366253333333 -107.9738802))",178,2022-12-31T13:17:13.000Z
"POLYGON ((43.10366253333333 -105.57466104, 44.21065482 -105.57466104, 44.21065482 -103.17544188, 43.10366253333333 -103.17544188, 43.10366253333333 -105.57466104))",142,2022-12-23T00:47:40.000Z
"POLYGON ((43.10366253333333 -103.17544188, 44.21065482 -103.17544188, 44.21065482 -100.77622272, 43.10366253333333 -100.77622272, 43.10366253333333 -103.17544188))",254,2022-12-30T00:39:27.000Z
"POLYGON ((43.10366253333333 -100.77622272, 44.21065482 -100.77622272, 44.21065482 -98.37700356000001, 43.10366253333333 -98.37700356000001, 43.10366253333333 -100.77622272))",178,2022-12-30T00:39:27.000Z
"POLYGON ((43.10366253333333 -98.37700356000001, 44.21065482 -98.37700356000001, 44.21065482 -95.9777844, 43.10366253333333 -95.9777844, 43.10366253333333 -98.37700356000001))",110,2022-12-27T00:14:43.000Z
"POLYGON ((43.10366253333333 -95.9777844, 44.21065482 -95.9777844, 44.21065482 -93.57856524, 43.10366253333333 -93.57856524, 43.10366253333333 -95.9777844))",68,2022-12-27T00:14:43.000Z
"POLYGON ((43.10366253333333 -93.57856524, 44.21065482 -93.57856524, 44.21065482 -91.17934608, 43.10366253333333 -91.17934608, 43.10366253333333 -93.57856524))",120,2022-12-28T23:58:08.000Z
