geometry,count
"POLYGON ((43.10366253333333 -21.60199044000001, 44.21065482 -21.60199044000001, 44.21065482 -19.20277128000001, 43.10366253333333 -19.20277128000001, 43.10366253333333 -21.60199044000001))",31
"POLYGON ((43.10366253333333 -19.20277128000001, 44.21065482 -19.20277128000001, 44.21065482 -16.80355212000001, 43.10366253333333 -16.80355212000001, 43.10366253333333 -19.20277128000001))",0
"POLYGON ((43.10366253333333 -16.80355212000001, 44.21065482 -16.80355212000001, 44.21065482 -14.40433296, 43.10366253333333 -14.40433296, 43.10366253333333 -16.80355212000001))",86
"POLYGON ((43.10366253333333 -14.40433296, 44.21065482 -14.40433296, 44.21065482 -12.0051138, 43.10366253333333 -12.0051138, 43.10366253333333 -14.40433296))",202
"POLYGON ((43.10366253333333 -12.0051138, 44.21065482 -12.0051138, 44.21065482 -9.605894640000002, 43.10366253333333 -9.605894640000002, 43.10366253333333 -12.0051138))",296
"POLYGON ((43.10366253333333 -9.605894640000002, 44.21065482 -9.605894640000002, 44.21065482 -7.206675480000001, 43.10366253333333 -7.206675480000001, 43.10366253333333 -9.605894640000002))",354
"POLYGON ((43.10366253333333 -7.206675480000001, 44.21065482 -7.206675480000001, 44.21065482 -4.80745632, 43.10366253333333 -4.80745632, 43.10366253333333 -7.206675480000001))",356
"POLYGON ((43.10366253333333 -4.80745632, 44.21065482 -4.80745632, 44.21065482 -2.408237159999999, 43.10366253333333 -2.408237159999999, 43.10366253333333 -4.80745632))",299
"POLYGON ((43.10366253333333 -2.408237159999999, 44.21065482 -2.408237159999999, 44.21065482 -0.00901800000002595, 43.10366253333333 -0.00901800000002595, 43.10366253333333 -2.408237159999999))",303
"POLYGON ((43.10366253333333 -0.00901800000002595, 44.21065482 -0.00901800000002595, 44.21065482 2.390201159999975, 43.10366253333333 2.390201159999975, 43.10366253333333 -0.00901800000002595))",329
"POLYGON ((43.10366253333333 2.390201159999975, 44.21065482 2.390201159999975, 44.21065482 4.789420319999977, 43.10366253333333 4.789420319999977, 43.10366253333333 2.390201159999975))",358
"POLYGON ((43.10366253333333 4.789420319999977, 44.21065482 4.789420319999977, 44.21065482 7.188639479999978, 43.10366253333333 7.188639479999978, 43.10366253333333 4.789420319999977))",358
"POLYGON ((43.10366253333333 7.188639479999978, 44.21065482 7.188639479999978, 44.21065482 9.587858639999979, 43.10366253333333 9.587858639999979, 43.10366253333333 7.188639479999978))",298
"POLYGON ((43.10366253333333 9.587858639999979, 44.21065482 9.587858639999979, 44.21065482 11.98707779999998, 43.10366253333333 11.98707779999998, 43.10366253333333 9.587858639999979))",290
"POLYGON ((43.10366253333333 11.98707779999998, 44.21065482 11.98707779999998, 44.21065482 14.38629695999998, 43.10366253333333 14.38629695999998, 43.10366253333333 11.98707779999998))",321
"POLYGON ((43.10366253333333 14.38629695999998, 44.21065482 14.38629695999998, 44.21065482 16.78551611999998, 43.10366253333333 16.78551611999998, 43.10366253333333 14.38629695999998))",323
"POLYGON ((43.10366253333333 16.78551611999998, 44.21065482 16.78551611999998, 44.21065482 19.18473527999998, 43.10366253333333 19.18473527999998, 43.10366253333333 16.78551611999998))",354
"POLYGON ((43.10366253333333 19.18473527999998, 44.21065482 19.18473527999998, 44.21065482 21.58395443999999, 43.10366253333333 21.58395443999999, 43.10366253333333 19.18473527999998))",358
"POLYGON ((43.10366253333333 21.58395443999999, 44.21065482 21.58395443999999, 44.21065482 23.98317359999999, 43.10366253333333 23.98317359999999, 43.10366253333333 21.58395443999999))",360
"POLYGON ((43.10366253333333 23.98317359999999, 44.21065482 23.98317359999999, 44.21065482 26.38239275999999, 43.10366253333333 26.38239275999999, 43.10366253333333 23.98317359999999))",303
"POLYGON ((43.10366253333333 26.38239275999999, 44.21065482 26.38239275999999, 44.21065482 28.78161191999999, 43.10366253333333 28.78161191999999, 43.10366253333333 26.38239275999999))",294
"POLYGON ((43.10366253333333 28.78161191999999, 44.21065482 28.78161191999999, 44.21065482 31.18083107999999, 43.10366253333333 31.18083107999999, 43.10366253333333 28.78161191999999))",320
"POLYGON ((43.10366253333333 31.18083107999999, 44.21065482 31.18083107999999, 44.21065482 33.58005023999999, 43.10366253333333 33.58005023999999, 43.10366253333333 31.18083107999999))",321
"POLYGON ((43.10366253333333 33.58005023999999, 44.21065482 33.58005023999999, 44.21065482 35.97926939999999, 43.10366253333333 35.97926939999999, 43.10366253333333 33.58005023999999))",356
"POLYGON ((43.10366253333333 35.97926939999999, 44.21065482 35.97926939999999, 44.21065482 38.37848855999999, 43.10366253333333 38.37848855999999, 43.10366253333333 35.97926939999999))",298
"POLYGON ((43.10366253333333 38.37848855999999, 44.21065482 38.37848855999999, 44.21065482 40.77770772, 43.10366253333333 40.77770772, 43.10366253333333 38.37848855999999))",352
"POLYGON ((43.10366253333333 40.77770772, 44.21065482 40.77770772, 44.21065482 43.17692688, 43.10366253333333 43.17692688, 43.10366253333333 40.77770772))",292
"POLYGON ((43.10366253333333 43.17692688, 44.21065482 43.17692688, 44.21065482 45.57614604, 43.10366253333333 45.57614604, 43.10366253333333 43.17692688))",329
"POLYGON ((43.10366253333333 45.57614604, 44.21065482 45.57614604, 44.21065482 47.9753652, 43.10366253333333 47.9753652, 43.10366253333333 45.57614604))",303
"POLYGON ((43.10366253333333 47.9753652, 44.21065482 47.9753652, 44.21065482 50.37458436, 43.10366253333333 50.37458436, 43.10366253333333 47.9753652))",326
"POLYGON ((43.10366253333333 50.37458436, 44.21065482 50.37458436, 44.21065482 52.77380351999997, 43.10366253333333 52.77380351999997, 43.10366253333333 50.37458436))",342
"POLYGON ((43.10366253333333 52.77380351999997, 44.21065482 52.77380351999997, 44.21065482 55.17302267999997, 43.10366253333333 55.17302267999997, 43.10366253333333 52.77380351999997))",279
"POLYGON ((43.10366253333333 55.17302267999997, 44.21065482 55.17302267999997, 44.21065482 57.57224183999998, 43.10366253333333 57.57224183999998, 43.10366253333333 55.17302267999997))",282
"POLYGON ((43.10366253333333 57.57224183999998, 44.21065482 57.57224183999998, 44.21065482 59.97146099999998, 43.10366253333333 59.97146099999998, 43.10366253333333 57.57224183999998))",317
"POLYGON ((43.10366253333333 59.97146099999998, 44.21065482 59.97146099999998, 44.21065482 62.37068015999998, 43.10366253333333 62.37068015999998, 43.10366253333333 59.97146099999998))",266
"POLYGON ((43.10366253333333 62.37068015999998, 44.21065482 62.37068015999998, 44.21065482 64.76989931999998, 43.10366253333333 64.76989931999998, 43.10366253333333 62.37068015999998))",230
"POLYGON ((43.10366253333333 64.76989931999998, 44.21065482 64.76989931999998, 44.21065482 67.16911847999998, 43.10366253333333 67.16911847999998, 43.10366253333333 64.76989931999998))",171
"POLYGON ((43.10366253333333 67.16911847999998, 44.21065482 67.16911847999998, 44.21065482 69.56833763999998, 43.10366253333333 69.56833763999998, 43.10366253333333 67.16911847999998))",287
"POLYGON ((43.10366253333333 69.56833763999998, 44.21065482 69.56833763999998, 44.21065482 71.96755679999998, 43.10366253333333 71.96755679999998, 43.10366253333333 69.56833763999998))",300
"POLYGON ((43.10366253333333 71.96755679999998, 44.21065482 71.96755679999998, 44.21065482 74.36677595999998, 43.10366253333333 74.36677595999998, 43.10366253333333 71.96755679999998))",328
"POLYGON ((43.10366253333333 74.36677595999998, 44.21065482 74.36677595999998, 44.21065482 76.76599511999999, 43.10366253333333 76.76599511999999, 43.10366253333333 74.36677595999998))",307
"POLYGON ((43.10366253333333 76.76599511999999, 44.21065482 76.76599511999999, 44.21065482 79.16521427999996, 43.10366253333333 79.16521427999996, 43.10366253333333 76.76599511999999))",245
"POLYGON ((43.10366253333333 79.16521427999996, 44.21065482 79.16521427999996, 44.21065482 81.56443343999999, 43.10366253333333 81.56443343999999, 43.10366253333333 79.16521427999996))",159
"POLYGON ((43.10366253333333 81.56443343999999, 44.21065482 81.56443343999999, 44.21065482 83.96365259999996, 43.10366253333333 83.96365259999996, 43.10366253333333 81.56443343999999))",149
"POLYGON ((43.10366253333333 83.96365259999996, 44.21065482 83.96365259999996, 44.21065482 86.36287175999999, 43.10366253333333 86.36287175999999, 43.10366253333333 83.96365259999996))",151
"POLYGON ((43.10366253333333 86.36287175999999, 44.21065482 86.36287175999999, 44.21065482 88.76209091999996, 43.10366253333333 88.76209091999996, 43.10366253333333 86.36287175999999))",167
"POLYGON ((43.10366253333333 88.76209091999996, 44.21065482 88.76209091999996, 44.21065482 91.16131007999999, 43.10366253333333 91.16131007999999, 43.10366253333333 88.76209091999996))",215
"POLYGON ((43.10366253333333 91.16131007999999, 44.21065482 91.16131007999999, 44.21065482 93.56052923999997, 43.10366253333333 93.56052923999997, 43.10366253333333 91.16131007999999))",261
"POLYGON ((43.10366253333333 93.56052923999997, 44.21065482 93.56052923999997, 44.21065482 95.9597484, 43.10366253333333 95.9597484, 43.10366253333333 93.56052923999997))",256
"POLYGON ((43.10366253333333 95.9597484, 44.21065482 95.9597484, 44.21065482 98.35896755999997, 43.10366253333333 98.35896755999997, 43.10366253333333 95.9597484))",124
"POLYGON ((43.10366253333333 98.35896755999997, 44.21065482 98.35896755999997, 44.21065482 100.75818672, 43.10366253333333 100.75818672, 43.10366253333333 98.35896755999997))",119
"POLYGON ((43.10366253333333 100.75818672, 44.21065482 100.75818672, 44.21065482 103.15740588, 43.10366253333333 103.15740588, 43.10366253333333 100.75818672))",103
"POLYGON ((43.10366253333333 103.15740588, 44.21065482 103.15740588, 44.21065482 105.55662504, 43.10366253333333 105.55662504, 43.10366253333333 103.15740588))",49
"POLYGON ((43.10366253333333 105.55662504, 44.21065482 105.55662504, 44.21065482 107.9558442, 43.10366253333333 107.9558442, 43.10366253333333 105.55662504))",58
"POLYGON ((43.10366253333333 107.9558442, 44.21065482 107.9558442, 44.21065482 110.35506336, 43.10366253333333 110.35506336, 43.10366253333333 107.9558442))",112
"POLYGON ((43.10366253333333 110.35506336, 44.21065482 110.35506336, 44.21065482 112.75428252, 43.10366253333333 112.75428252, 43.10366253333333 110.35506336))",122
"POLYGON ((43.10366253333333 112.75428252, 44.21065482 112.75428252, 44.21065482 115.15350168, 43.10366253333333 115.15350168, 43.10366253333333 112.75428252))",141
"POLYGON ((43.10366253333333 115.15350168, 44.21065482 115.15350168, 44.21065482 117.55272084, 43.10366253333333 117.55272084, 43.10366253333333 115.15350168))",86
"POLYGON ((43.10366253333333 117.55272084, 44.21065482 117.55272084, 44.21065482 119.95194, 43.10366253333333 119.95194, 43.10366253333333 117.55272084))",26
"POLYGON ((43.10366253333333 119.95194, 44.21065482 119.95194, 44.21065482 122.35115916, 43.10366253333333 122.35115916, 43.10366253333333 119.95194))",0
"POLYGON ((43.10366253333333 122.35115916, 44.21065482 122.35115916, 44.21065482 124.75037832, 43.10366253333333 124.75037832, 43.10366253333333 122.35115916))",58
"POLYGON ((43.10366253333333 124.75037832, 44.21065482 124.75037832, 44.21065482 127.14959748, 43.10366253333333 127.14959748, 43.10366253333333 124.75037832))",70
"POLYGON ((43.10366253333333 127.14959748, 44.21065482 127.14959748, 44.21065482 129.54881664, 43.10366253333333 129.54881664, 43.10366253333333 127.14959748))",66
"POLYGON ((43.10366253333333 129.54881664, 44.21065482 129.54881664, 44.21065482 131.9480358, 43.10366253333333 131.9480358, 43.10366253333333 129.54881664))",54
"POLYGON ((43.10366253333333 131.9480358, 44.21065482 131.9480358, 44.21065482 134.34725496, 43.10366253333333 134.34725496, 43.10366253333333 131.9480358))",1
"POLYGON ((43.10366253333333 134.34725496, 44.21065482 134.34725496, 44.21065482 136.74647412, 43.10366253333333 136.74647412, 43.10366253333333 134.34725496))",4
"POLYGON ((43.10366253333333 136.74647412, 44.21065482 136.74647412, 44.21065482 139.14569328, 43.10366253333333 139.14569328, 43.10366253333333 136.74647412))",34
"POLYGON ((43.10366253333333 139.14569328, 44.21065482 139.14569328, 44.21065482 141.54491244, 43.10366253333333 141.54491244, 43.10366253333333 139.14569328))",90
"POLYGON ((43.10366253333333 141.54491244, 44.21065482 141.54491244, 44.21065482 143.9441316, 43.10366253333333 143.9441316, 43.10366253333333 141.54491244))",117
"POLYGON ((43.10366253333333 143.9441316, 44.21065482 143.9441316, 44.21065482 146.34335076, 43.10366253333333 146.34335076, 43.10366253333333 143.9441316))",121
"POLYGON ((43.10366253333333 146.34335076, 44.21065482 146.34335076, 44.21065482 148.74256992, 43.10366253333333 148.74256992, 43.10366253333333 146.34335076))",92
"POLYGON ((43.10366253333333 148.74256992, 44.21065482 148.74256992, 44.21065482 151.14178908, 43.10366253333333 151.14178908, 43.10366253333333 148.74256992))",30
"POLYGON ((43.10366253333333 151.14178908, 44.21065482 151.14178908, 44.21065482 153.54100824, 43.10366253333333 153.54100824, 43.10366253333333 151.14178908))",0
"POLYGON ((43.10366253333333 153.54100824, 44.21065482 153.54100824, 44.21065482 155.9402274, 43.10366253333333 155.9402274, 43.10366253333333 153.54100824))",0
"POLYGON ((43.10366253333333 155.9402274, 44.21065482 155.9402274, 44.21065482 158.33944656, 43.10366253333333 158.33944656, 43.10366253333333 155.9402274))",0
"POLYGON ((43.10366253333333 158.33944656, 44.21065482 158.33944656, 44.21065482 160.73866572, 43.10366253333333 160.73866572, 43.10366253333333 158.33944656))",0
"POLYGON ((43.10366253333333 160.73866572, 44.21065482 160.73866572, 44.21065482 163.13788488, 43.10366253333333 163.13788488, 43.10366253333333 160.73866572))",0
"POLYGON ((43.10366253333333 163.13788488, 44.21065482 163.13788488, 44.21065482 165.53710404, 43.10366253333333 165.53710404, 43.10366253333333 163.13788488))",0
"POLYGON ((43.10366253333333 165.53710404, 44.21065482 165.53710404, 44.21065482 167.9363232, 43.10366253333333 167.9363232, 43.10366253333333 165.53710404))",0
"POLYGON ((43.10366253333333 167.9363232, 44.21065482 167.9363232, 44.21065482 170.33554236, 43.10366253333333 170.33554236, 43.10366253333333 167.9363232))",0
"POLYGON ((43.10366253333333 170.33554236, 44.21065482 170.33554236, 44.21065482 172.73476152, 43.10366253333333 172.73476152, 43.10366253333333 170.33554236))",0
"POLYGON ((43.10366253333333 172.73476152, 44.21065482 172.73476152, 44.21065482 175.13398068, 43.10366253333333 175.13398068, 43.10366253333333 172.73476152))",0
"POLYGON ((43.10366253333333 175.13398068, 44.21065482 175.13398068, 44.21065482 177.53319984, 43.10366253333333 177.53319984, 43.10366253333333 175.13398068))",0
"POLYGON ((43.10366253333333 177.53319984, 44.21065482 177.53319984, 44.21065482 179.932419, 43.10366253333333 179.932419, 43.10366253333333 177.53319984))",0
"POLYGON ((44.21065482 -179.950455, 45.31764710666667 -179.950455, 45.31764710666667 -177.55123584, 44.21065482 -177.55123584, 44.21065482 -179.950455))",0
"POLYGON ((44.21065482 -177.55123584, 45.31764710666667 -177.55123584, 45.31764710666667 -175.15201668, 44.21065482 -175.15201668, 44.21065482 -177.55123584))",0
"POLYGON ((44.21065482 -175.15201668, 45.31764710666667 -175.15201668, 45.31764710666667 -172.75279752, 44.21065482 -172.75279752, 44.21065482 -175.15201668))",0
"POLYGON ((44.21065482 -172.75279752, 45.31764710666667 -172.75279752, 45.31764710666667 -170.35357836, 44.21065482 -170.35357836, 44.21065482 -172.75279752))",0
"POLYGON ((44.21065482 -170.35357836, 45.31764710666667 -170.35357836, 45.31764710666667 -167.9543592, 44.21065482 -167.9543592, 44.21065482 -170.35357836))",0
"POLYGON ((44.21065482 -167.9543592, 45.31764710666667 -167.9543592, 45.31764710666667 -165.55514004, 44.21065482 -165.55514004, 44.21065482 -167.9543592))",0
"POLYGON ((44.21065482 -165.55514004, 45.31764710666667 -165.55514004, 45.31764710666667 -163.15592088, 44.21065482 -163.15592088, 44.21065482 -165.55514004))",0
"POLYGON ((44.21065482 -163.15592088, 45.31764710666667 -163.15592088, 45.31764710666667 -160.75670172, 44.21065482 -160.75670172, 44.21065482 -163.15592088))",0
"POLYGON ((44.21065482 -160.75670172, 45.31764710666667 -160.75670172, 45.31764710666667 -158.35748256, 44.21065482 -158.35748256, 44.21065482 -160.75670172))",0
"POLYGON ((44.21065482 -158.35748256, 45.31764710666667 -158.35748256, 45.31764710666667 -155.9582634, 44.21065482 -155.9582634, 44.21065482 -158.35748256))",0
"POLYGON ((44.21065482 -155.9582634, 45.31764710666667 -155.9582634, 45.31764710666667 -153.55904424, 44.21065482 -153.55904424, 44.21065482 -155.9582634))",0
"POLYGON ((44.21065482 -153.55904424, 45.31764710666667 -153.55904424, 45.31764710666667 -151.15982508, 44.21065482 -151.15982508, 44.21065482 -153.55904424))",0
