"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20231105T061216_20231105T061243_051078_0628C5_D4A8","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","383","2023-11-05T06:12:43.611018Z","2023-11-05T06:12:16.611Z","SLC","2023-11-05T06:12:16.611Z","2023-11-05T06:12:43.611Z","62.7218","3.5078","63.269985","6.430268","63.729595","1.249136","61.674229","5.603446","62.121803","0.694687","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061216_20231105T061243_051078_0628C5_D4A8.zip","7883.639463424683","","","0","S1A_IWDV_0383_0388_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061150_20231105T061218_051078_0628C5_9D60","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","378","2023-11-05T06:12:18.786064Z","2023-11-05T06:11:50.828Z","SLC","2023-11-05T06:11:50.828Z","2023-11-05T06:12:18.786Z","64.2234","4.1828","64.790215","7.29142","65.263565","1.817901","63.141586","6.361002","63.600143","1.203017","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061150_20231105T061218_051078_0628C5_9D60.zip","8194.025391578674","","","0","S1A_IWDV_0377_0384_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061126_20231105T061152_051078_0628C5_006B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","373","2023-11-05T06:11:52.984722Z","2023-11-05T06:11:26.005Z","SLC","2023-11-05T06:11:26.005Z","2023-11-05T06:11:52.984Z","65.7231","4.9159","66.249969","8.199236","66.739014","2.409079","64.663223","7.216406","65.13533","1.768682","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061126_20231105T061152_051078_0628C5_006B.zip","7883.309888839722","","","0","S1A_IWDV_0372_0379_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061101_20231105T061128_051078_0628C5_23F0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","368","2023-11-05T06:11:28.161824Z","2023-11-05T06:11:01.182Z","SLC","2023-11-05T06:11:01.182Z","2023-11-05T06:11:28.161Z","67.1912","5.7013","67.705254","9.199482","68.212906","3.051902","66.123329","8.116952","66.610909","2.355819","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061101_20231105T061128_051078_0628C5_23F0.zip","7883.254247665405","","","0","S1A_IWDV_0367_0374_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061036_20231105T061103_051078_0628C5_FD37","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","363","2023-11-05T06:11:03.336871Z","2023-11-05T06:10:36.357Z","SLC","2023-11-05T06:10:36.357Z","2023-11-05T06:11:03.336Z","68.6564","6.5665","69.155334","10.311331","69.685104","3.757734","67.579155","9.108564","68.08506","2.993804","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061036_20231105T061103_051078_0628C5_FD37.zip","7883.279873847961","","","0","S1A_IWDV_0362_0369_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T061011_20231105T061038_051078_0628C5_B875","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","358","2023-11-05T06:10:38.513973Z","2023-11-05T06:10:11.532Z","SLC","2023-11-05T06:10:11.532Z","2023-11-05T06:10:38.513Z","70.1178","7.5291","70.599007","11.55925","71.155182","4.541308","69.029617","10.209757","69.557312","3.693584","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T061011_20231105T061038_051078_0628C5_B875.zip","7883.408071517944","","","0","S1A_IWDV_0357_0364_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T060945_20231105T061013_051078_0628C5_2CEF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","353","2023-11-05T06:10:13.686963Z","2023-11-05T06:09:45.758Z","SLC","2023-11-05T06:09:45.758Z","2023-11-05T06:10:13.686Z","71.6029","8.6337","72.089554","13.033339","72.678787","5.458301","70.474022","11.444819","71.02771","4.469775","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T060945_20231105T061013_051078_0628C5_2CEF.zip","8148.669150352478","","","0","S1A_IWDV_0352_0359_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T060918_20231105T060948_051078_0628C5_7F25","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","347","2023-11-05T06:09:48.033621Z","2023-11-05T06:09:18.182Z","SLC","2023-11-05T06:09:18.182Z","2023-11-05T06:09:48.033Z","73.159","9.966","73.672333","14.865826","74.304993","6.590357","71.958359","12.894776","72.544395","5.372507","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T060918_20231105T060948_051078_0628C5_7F25.zip","8758.920674324036","","","0","S1A_IWDV_0347_0354_051078_081","","","","","","","","","","",""
"S1A_EW_SLC__1SDH_20231105T060815_20231105T060912_051078_0628C4_7A17","Sentinel-1A","C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","51078","81","335","2023-11-05T06:09:12.117225Z","2023-11-05T06:08:15.881Z","SLC","2023-11-05T06:08:15.881Z","2023-11-05T06:09:12.117Z","75.8494","15.0468","76.655083","25.127193","77.996094","9.271432","73.583603","19.230343","74.694687","6.251032","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_EW_SLC__1SDH_20231105T060815_20231105T060912_051078_0628C4_7A17.zip","6178.15931224823","","","0","S1A_EWDH_0334_0346_051078_081","","","","","","","","","","",""
"S1A_EW_SLC__1SDH_20231105T060716_20231105T060818_051078_0628C4_3AFE","Sentinel-1A","C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","51078","81","323","2023-11-05T06:08:18.704714Z","2023-11-05T06:07:16.309Z","SLC","2023-11-05T06:07:16.309Z","2023-11-05T06:08:18.704Z","79.0273","20.8433","79.701027","34.786072","81.446342","14.592405","76.508789","24.737841","77.831802","9.07263","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_EW_SLC__1SDH_20231105T060716_20231105T060818_051078_0628C4_3AFE.zip","6865.785857200623","","","0","S1A_EWDH_0322_0336_051078_081","","","","","","","","","","",""
"S1A_EW_SLC__1SDH_20231105T060613_20231105T060719_051078_0628C4_507F","Sentinel-1A","C-SAR","EW","Extended Wide. 400 km swath and 25 m x 100 m spatial resolution (3-looks)","51078","81","310","2023-11-05T06:07:19.129783Z","2023-11-05T06:06:13.153Z","SLC","2023-11-05T06:06:13.153Z","2023-11-05T06:07:19.129Z","82.27","32.0983","82.388107","52.671627","84.939957","27.411121","79.559212","34.248627","81.284058","14.273045","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_EW_SLC__1SDH_20231105T060613_20231105T060719_051078_0628C4_507F.zip","7304.191674232483","","","0","S1A_EWDH_0310_0324_051078_081","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T055410_20231105T055446_051078_0628C3_6654","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51078","81","166","2023-11-05T05:54:46.076558Z","2023-11-05T05:54:10.735Z","SLC","2023-11-05T05:54:10.735Z","2023-11-05T05:54:46.076Z","52.0389","178.5017","50.772636","177.045746","51.164207","-179.423309","52.882999","176.345673","53.278347","-179.949265","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T055410_20231105T055446_051078_0628C3_6654.zip","9478.868805885315","","","0","S1A_IWDV_0166_0173_051078_081","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T051927_20231105T055326_051077_0628C2_99EE","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51077","80","934","2023-11-05T05:53:26.533544Z","2023-11-05T05:19:27.679Z","SLC","2023-11-05T05:19:27.679Z","2023-11-05T05:53:26.533Z","-72.4739","-133.1055","-72.603127","-133.16571","-72.48745","-132.67627","-72.459412","-133.533966","-72.34462","-133.046295","","ASCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T051927_20231105T055326_051077_0628C2_99EE.zip","12584.983721733093","","","0","S1A_WVSV_0934_1342_051077_080","","","","","","","","","","",""
"S1A_WV_SLC__1SSV_20231105T045711_20231105T051039_051077_0628C1_598A","Sentinel-1A","C-SAR","WV","Wave Mode. Low data rate and 5 m x 20 m spatial resolution. Sampled images of 20 km x 20 km at 100 km intervals along the orbit. The Wave mode at VV polarization is the default mode for acquiring data over open ocean.","51077","80","667","2023-11-05T05:10:39.818843Z","2023-11-05T04:57:11.302Z","SLC","2023-11-05T04:57:11.302Z","2023-11-05T05:10:39.818Z","-22.3869","9.9688","-22.31938","10.091278","-22.274866","9.89094","-22.498953","10.046782","-22.454367","9.846093","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_WV_SLC__1SSV_20231105T045711_20231105T051039_051077_0628C1_598A.zip","5313.171586036682","","","0","S1A_WVSV_0667_0828_051077_080","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T045348_20231105T045413_051077_0628C0_6337","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51077","80","626","2023-11-05T04:54:13.504006Z","2023-11-05T04:53:48.348Z","SLC","2023-11-05T04:53:48.348Z","2023-11-05T04:54:13.504Z","-10.3986","10.8299","-9.894885","12.134601","-9.381999","9.872509","-11.413619","11.793772","-10.894681","9.519522","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T045348_20231105T045413_051077_0628C0_6337.zip","6724.146248817444","","","0","S1A_IWDV_0625_0631_051077_080","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20231105T045322_20231105T045350_051077_0628C0_25E0","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51077","80","621","2023-11-05T04:53:50.473553Z","2023-11-05T04:53:22.573Z","SLC","2023-11-05T04:53:22.573Z","2023-11-05T04:53:50.473Z","-8.9277","11.1642","-8.338212","12.479528","-7.831331","10.228121","-10.023227","12.105968","-9.509851","9.842977","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231105T045322_20231105T045350_051077_0628C0_25E0.zip","7538.727506637573","","","0","S1A_IWDV_0620_0627_051077_080","","","","","","","","","","",""
